BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5028,73,,A1, 63 MAPLE STREET ,,11225,1,0,1,"4,000","3,963",1910, 1 , A1 ," $2,860,000 ",5/9/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5029,81,,A4, 149 MAPLE STREET ,,11225,1,0,1,"2,000","2,468",1910, 1 , A4 ," $2,050,000 ",12/12/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5029,86,,A4, 139 MAPLE STREET ,,11225,1,0,1,"2,000","2,180",1910, 1 , A4 , $-   ,3/7/2019
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5029,89,,A4, 133 MAPLE STREET ,,11225,1,0,1,"2,000","2,180",1910, 1 , A4 ," $1,799,999 ",5/11/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5031,57,,A1, 1860 BEDFORD AVENUE ,,11225,1,0,1,"2,500","2,929",1920, 1 , A1 ," $1,202,000 ",2/5/2019
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5032,35,,A5, 184 MAPLE STREET ,,11225,1,0,1,"2,000","1,800",1905, 1 , A5 ," $1,385,000 ",6/1/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5032,44,,A5, 206 MAPLE STREET ,,11225,1,0,1,"2,050","1,800",1905, 1 , A5 ," $2,175,000 ",10/30/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5032,67,,A5, 179 MIDWOOD STREET ,,11225,1,0,1,"2,000","1,800",1905, 1 , A5 ," $2,178,000 ",9/7/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,27,,A4, 52 MIDWOOD STREET ,,11225,1,0,1,"2,000","3,752",1901, 1 , A4 ," $2,750,000 ",12/12/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,29,,A4, 56 MIDWOOD STREET ,,11225,1,0,1,"2,000","3,752",1901, 1 , A4 ," $2,590,000 ",8/15/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,45,,A4, 94 MIDWOOD STREET ,,11225,1,0,1,"2,300","2,524",1930, 1 , A4 ," $1,125,000 ",3/1/2019
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,63,,A4, 97 RUTLAND ROAD ,,11225,1,0,1,"2,000","3,856",1901, 1 , A4 ," $2,950,000 ",7/5/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,86,,A4, 47 RUTLAND ROAD ,,11225,1,0,1,"2,000","3,720",1901, 1 , A4 , $-   ,8/28/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,87,,A4, 45 RUTLAND ROAD ,,11225,1,0,1,"2,000","3,720",1901, 1 , A4 ," $2,100,000 ",12/20/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5034,87,,A4, 45 RUTLAND ROAD ,,11225,1,0,1,"2,000","3,720",1901, 1 , A4 ," $662,500 ",8/15/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5035,18,,A5, 146 MIDWOOD STREET ,,11225,1,0,1,"2,000","2,764",1901, 1 , A5 ," $1,515,000 ",11/15/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5035,33,,A5, 182 MIDWOOD STREET ,,11225,1,0,1,"2,000","1,800",1901, 1 , A5 ," $1,875,110 ",8/13/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5035,88,,A5, 127 RUTLAND ROAD ,,11225,1,0,1,"2,050","1,800",1901, 1 , A5 , $-   ,9/18/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5037,20,,A4, 36 RUTLAND ROAD ,,11225,1,0,1,"4,000","4,176",1901, 1 , A4 , $-   ,6/27/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5037,52,,A4, 110 RUTLAND  ROAD ,,11225,1,0,1,"1,800","2,328",1920, 1 , A4 ," $1,490,000 ",5/10/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5037,60,,A5, 159 FENIMORE STREET ,,11225,1,0,1,"2,000","1,982",1910, 1 , A5 , $-   ,9/7/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5037,92,,A1, 87 FENIMORE STREET ,,11225,1,0,1,"2,050","1,872",1920, 1 , A1 , $-   ,6/19/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5037,97,,A1, 73 FENIMORE STREET ,,11225,1,0,1,"2,400","1,440",1899, 1 , A1 , $-   ,6/18/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5038,83,,A5, 195 FENIMORE STREET ,,11225,1,0,1,"2,000","2,700",1910, 1 , A5 , $-   ,7/18/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5043,53,,S1, 570 ROGERS AVENUE ,,11225,1,1,2,"1,558","4,028",1910, 1 , S1 , $-   ,2/28/2019
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5045,72,,A1, 79 WINTHROP STREET ,,11225,1,0,1,"3,781","2,158",1910, 1 , A1 ," $1,640,000 ",3/19/2019
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5046,77,,A1, 155 WINTHROP STREET ,,11225,1,0,1,"5,300","2,421",1901, 1 , A1 ," $395,000 ",5/30/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5046,83,,A1, 143 WINTHROP STREET ,,11225,1,0,1,"3,710","2,952",1901, 1 , A1 ," $1,695,000 ",7/12/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5047,59,,A9, 263 WINTHROP STREET ,,11225,1,0,1,"1,908","1,814",1905, 1 , A9 ," $380,000 ",6/27/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5048,17,,A5, 22 WINTHROP STREET ,,11225,1,0,1,"2,253","1,700",1905, 1 , A5 , $-   ,2/4/2019
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5048,47,,A1, 92 WINTHROP STREET ,,11225,1,0,1,"4,083","2,230",1901, 1 , A1 ," $1,625,000 ",7/17/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5048,68,,A4, 371 PARKSIDE AVE ,,11226,1,0,1,"2,450","3,348",1901, 1 , A4 ," $1,715,000 ",7/31/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5048,72,,A4, 363 PARKSIDE AVENUE ,,11226,1,0,1,"2,450","3,228",1901, 1 , A4 ," $1,600,000 ",12/6/2018
3,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,1,5050,2,,S0, 625 ROGERS AVENUE ,,11225,1,2,3,"3,700","2,128",1905, 1 , S0 ," $1,925,000 ",2/5/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1314,57,,B1, 201 STERLING STREET ,,11225,2,0,2,"2,000","2,128",1910, 1 , B1 ," $1,995,000 ",1/31/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1314,61,,B1, 191 STERLING STREET ,,11225,2,0,2,"2,000","2,128",1910, 1 , B1 , $-   ,7/26/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1314,61,,B1, 191 STERLING STREET ,,11225,2,0,2,"2,000","2,128",1910, 1 , B1 , $-   ,10/20/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1314,63,,B1, 187 STERLING STREET ,,11225,2,0,2,"2,000","2,128",1910, 1 , B1 , $-   ,12/11/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1314,70,,B1, 169 STERLING STREET ,,11225,2,0,2,"2,000","2,128",1910, 1 , B1 ," $1,925,000 ",10/25/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1318,31,,B1, 54 STERLING STREET ,,11225,2,0,2,"2,625","2,640",1930, 1 , B1 , $-   ,9/5/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1318,32,,B1, 58 STERLING STREET ,,11225,2,0,2,"2,625","2,640",1930, 1 , B1 , $-   ,9/5/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1318,33,,B1, 60 STERLING STREET ,,11225,2,0,2,"2,625","2,640",1930, 1 , B1 , $-   ,9/5/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,19,,B3, 150 STERLING STREET ,,11225,2,0,2,"2,000","2,360",1899, 1 , B3 ," $1,200,000 ",9/17/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,23,,B1, 158 STERLING STREET ,,11225,2,0,2,"2,000","2,360",1899, 1 , B1 ," $2,249,500 ",7/23/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,26,,B1, 166 STERLING STREET ,,11225,2,0,2,"2,000","2,360",1899, 1 , B1 , $-   ,4/5/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,30,,B1, 176 STERLING STREET ,,11225,2,0,2,"2,000","2,360",1899, 1 , B1 , $-   ,12/4/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,30,,B1, 176 STERLING STREET ,,11225,2,0,2,"2,000","2,360",1899, 1 , B1 ," $636,000 ",10/29/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,42,,B1, 204 STERLING STREET ,,11225,2,0,2,"2,275","2,160",1899, 1 , B1 , $-   ,3/13/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,50,,S2, 416 ROGERS AVENUE ,,11225,2,1,3,"1,640","4,000",1899, 1 , S2 ," $1,100,000 ",8/1/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,65,,B1, 195 LEFFERTS AVENUE ,,11225,2,0,2,"2,000","2,144",1901, 1 , B1 ," $1,800,000 ",8/22/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1319,68,,B1, 187 LEFFERTS AVENUE ,,11225,2,0,2,"2,000","2,160",1901, 1 , B1 ," $50,000 ",9/13/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1320,40,,S2, 1034 NOSTRAND AVENUE ,,11225,2,1,3,"1,157","3,180",1925, 1 , S2 ," $2,200,000 ",5/31/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1327,11,,B9, 28 LEFFERTS AVENUE ,,11225,2,0,2,"2,665","3,108",1925, 1 , B9 , $-   ,6/28/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1328,35,,B1, 194 LEFFERTS AVE ,,11225,2,0,2,"2,050","3,216",1901, 1 , B1 ," $1,390,000 ",11/9/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1330,58,,B1, 401 LINCOLN RD ,,11225,2,0,2,"2,050","1,808",1920, 1 , B1 ," $1,050,000 ",11/15/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1330,62,,B1, 391 LINCOLN ROAD ,,11225,2,0,2,"2,050","1,808",1920, 1 , B1 , $-   ,7/12/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,1330,74,,S2, 1069 NOSTRAND AVENUE ,,11225,2,1,3,"1,523","3,300",1925, 1 , S2 , $10 ,6/14/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4796,5,,S2, 1117 NOSTRAND AVENUE ,,11225,2,1,3,"2,000","3,300",1931, 1 , S2 , $-   ,10/12/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4796,50,,B1, 383 MIDWOOD STREET ,,11225,2,0,2,"1,819","2,012",1999, 1 , B1 , $-   ,8/30/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4796,50,,B1, 383 MIDWOOD STREET ,,11225,2,0,2,"1,819","2,012",1999, 1 , B1 ," $1,200,000 ",8/30/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4796,75,,B1, 319 MIDWOOD STREET ,,11225,2,0,2,"2,000","3,315",1925, 1 , B1 , $-   ,5/25/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4801,70,,B1, 345 RUTLAND ROAD ,,11225,2,0,2,"2,000","2,120",1901, 1 , B1 , $-   ,7/13/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4809,2,,S2, 1173 NOSTRAND AVENUE ,,11225,2,1,3,"1,600","3,300",1931, 1 , S2 , $-   ,2/21/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4814,26,,B2, 410 FENIMORE STREET ,,11225,2,0,2,"8,742","2,788",1905, 1 , B2 ," $700,000 ",1/10/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4814,42,,B1, 442 FENIMORE STREET ,,11225,2,0,2,"1,765","2,160",1910, 1 , B1 ," $999,999 ",10/3/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4819,47,,B2, 361 WINTHROP AVENUE ,,11225,2,0,2,"2,120","2,400",1901, 1 , B2 , $-   ,1/23/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4819,47,,B2, 361 WINTHROP STREET ,,11225,2,0,2,"2,120","2,400",1901, 1 , B2 ," $775,000 ",10/19/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,4819,68,,B1, 323A WINTHROP STREET ,,11225,2,0,2,"2,118","3,420",2001, 1 , B1 , $-   ,3/22/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5030,29,,B3, 330 LINCOLN ROAD ,,11225,2,0,2,"3,780","1,594",1910, 1 , B3 ," $1,100,000 ",10/22/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5030,64,,B1, 263 MAPLE STREET ,,11225,2,0,2,"2,000","2,176",1910, 1 , B1 ," $837,500 ",2/27/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5035,30,,B3, 176 MIDWOOD STREET ,,11225,2,0,2,"2,000","3,576",1901, 1 , B3 ," $2,475,000 ",10/25/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5036,8,,S2, 505 ROGERS AVENUE ,,11225,2,1,3,"1,700","3,000",1910, 1 , S2 ," $1,250,000 ",8/10/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5036,65,,B3, 259 RUTLAND RD ,,11225,2,0,2,"4,000","2,585",1899, 1 , B3 ," $50,000 ",1/23/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5036,65,,B3, 259 RUTLAND RD ,,11225,2,0,2,"4,000","2,585",1899, 1 , B3 ," $10,000 ",2/6/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5038,1,,S2, 175 FENIMORE STREET ,,11225,2,1,3,"2,450","4,400",1910, 1 , S2 , $-   ,3/22/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5038,14,,B1, 136 RUTLAND ROAD ,,11225,2,0,2,"2,000","2,916",1910, 1 , B1 ," $2,252,000 ",6/20/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5044,11,,S2, 553 ROGERS AVENUE ,,11225,2,1,3,"1,600","2,080",1910, 1 , S2 , $-   ,5/4/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5044,11,,S2, 553 ROGERS AVENUE ,,11225,2,1,3,"1,600","2,080",1910, 1 , S2 , $-   ,5/5/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5044,44,,S2, 1190 NOSTRAND AVENUE ,,11225,2,1,3,"1,620","3,000",1925, 1 , S2 ," $150,000 ",10/10/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5045,3,,S2, 679 FLATBUSH AVENUE ,,11225,2,1,3,"1,770","3,925",1925, 1 , S2 ," $1,260,000 ",4/15/2019
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5045,68,,B3, 87 WINTHROP STREET ,,11225,2,0,2,"3,781","2,464",1910, 1 , B3 , $-   ,9/18/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5046,11,,B1, 122 HAWTHORNE STREET ,,11225,2,0,2,"2,120","1,908",1901, 1 , B1 ," $1,015,000 ",8/28/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5047,45,,S2, 1222 NOSTRAND AVENUE ,,11225,2,1,3,"1,480","3,300",1925, 1 , S2 , $10 ,12/25/2018
3,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,1,5048,5,,S2, 703 FLATBUSH AVENUE ,,11225,2,1,3,"1,950","3,300",1925, 1 , S2 ," $2,050,000 ",6/11/2018
3,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY DWELLINGS,1,1315,5,,C0, 393 ROGERS AVENUE ,,11225,3,0,3,"1,800","3,000",1915, 1 , C0 ," $1,200,000 ",6/7/2018
3,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY DWELLINGS,1,1318,21,,C0, 24 STERLING STREET ,,11225,3,0,3,"2,625","2,640",1920, 1 , C0 , $-   ,11/30/2018
3,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY DWELLINGS,1,1330,40,,C0, 439 LINCOLN ROAD ,,11225,3,0,3,"1,900","2,520",1920, 1 , C0 , $-   ,1/17/2019
3,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY DWELLINGS,1,4814,52,,C0, 383 HAWTHORNE STREET ,,11225,3,0,3,"2,008","1,648",1899, 1 , C0 ," $1,050,000 ",2/21/2019
3,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY DWELLINGS,1,5043,85,,C0, 145 HAWTHORNE ,,11225,3,0,3,"3,400","2,120",1930, 1 , C0 , $-   ,7/30/2018
3,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY DWELLINGS,1,5047,10,,C0, 224 HAWTHORNE STREET ,,11225,3,0,3,"2,120","3,264",1915, 1 , C0 , $-   ,9/15/2018
3,FLATBUSH-LEFFERTS GARDEN,04 TAX CLASS 1 CONDOS,1A,4814,1003,,R3, 644 NEW YORK AVENUE ,3,11203,1,0,1,"2,151",998,1989, 1 , R3 ," $427,725 ",11/19/2018
3,FLATBUSH-LEFFERTS GARDEN,05 TAX CLASS 1 VACANT LAND,1B,1318,16,,V0, N/A STERLING STREET ,,11225,0,0,0,166,0,0, 1 , V0 , $-   ,11/30/2018
3,FLATBUSH-LEFFERTS GARDEN,06 TAX CLASS 1 - OTHER,1,5034,46,,G0, 98 MIDWOOD STREET ,,11225,0,0,0,"2,300",0,1950, 1 , G0 ," $1,125,000 ",3/1/2019
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2B,1319,1,,C1, 133 LEFFERTS AVENUE ,,11225,8,0,8,"2,575","8,000",1910, 2 , C1 ," $2,350,000 ",3/22/2019
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2B,1329,51,,C1, 347 LINCOLN ROAD ,,11225,8,0,8,"3,972","9,600",1909, 2 , C1 , $-   ,10/31/2018
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2A,4796,61,,C2, 353 MIDWOOD STREET ,,11225,5,0,5,"2,450","3,200",1931, 2 , C2 ," $1,480,000 ",5/30/2018
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2A,4796,62,,C3, 351 MIDWOOD STREET ,,11225,4,0,4,"2,450","3,200",1931, 2 , C3 ," $1,125,000 ",6/28/2018
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2A,4796,65,,C3, 341 MIDWOOD STREET ,,11225,4,0,4,"2,750","3,200",1931, 2 , C3 ," $300,000 ",4/12/2019
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2A,4801,32,,C3, 374 MIDWOOD STREET ,,11225,4,0,4,"2,500","3,198",1931, 2 , C3 , $-   ,10/27/2018
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2A,4801,54,,C3, 383 RUTLAND ROAD ,,11225,4,0,4,"4,000","3,712",1931, 2 , C3 ," $1,430,000 ",10/4/2018
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2A,4801,54,,C3, 383 RUTLAND ROAD ,,11225,4,0,4,"4,000","3,712",1931, 2 , C3 , $-   ,4/5/2019
3,FLATBUSH-LEFFERTS GARDEN,07 RENTALS - WALKUP APARTMENTS,2,5026,335,,C1, 275 OCEAN AVE ,,11225,21,0,21,"7,150","18,960",1916, 2 , C1 , $-   ,3/12/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,1327,13,,D4," 50 LEFFERTS AVE, 6S ",,11225,0,0,0,0,0,1939, 2 , D4 ," $400,000 ",3/19/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,1327,13,,D4," 50 LEFFERTS AVENUE, 4G ",,11225,0,0,0,0,0,1939, 2 , D4 ," $469,000 ",1/18/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,1327,13,,D4," 50 LEFFERTS AVENUE, 4R ",,11225,0,0,0,0,0,1939, 2 , D4 ," $459,000 ",10/2/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,1327,13,,D4," 50 LEFFERTS AVENUE, 5A ",,11225,0,0,0,0,0,1939, 2 , D4 ," $503,000 ",8/13/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5026,11,,D4," 163 OCEAN AVENUE, 3-O ",,11225,0,0,0,0,0,1930, 2 , D4 ," $984,000 ",1/16/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5026,34,,D4," 125 OCEAN AVENUE, 1H ",,11225,0,0,0,0,0,1939, 2 , D4 ," $480,000 ",5/4/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5026,34,,D4," 125 OCEAN AVENUE, 4J ",,11225,0,0,0,0,0,1939, 2 , D4 ," $995,000 ",6/15/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5026,34,,D4," 125 OCEAN AVENUE, 4K ",,11225,0,0,0,0,0,1939, 2 , D4 ," $350,000 ",1/16/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5026,34,,D4," 125 OCEAN AVENUE, 5C ",,11225,0,0,0,0,0,1939, 2 , D4 ," $515,000 ",3/29/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,1,,D4," 125 HAWTHORNE STREET, 4D ",,11225,0,0,0,0,0,1940, 2 , D4 ," $755,000 ",7/19/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,1,,D4," 125 HAWTHORNE STREET, 5E ",,11225,0,0,0,0,0,1940, 2 , D4 ," $479,000 ",3/8/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,1,,D4," 125 HAWTHORNE STREET, 5F ",,11225,0,0,0,0,0,1940, 2 , D4 ," $430,000 ",5/10/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,1,,D4," 125-135 HAWTHORNE STREET, 4B ",,11225,0,0,0,0,0,1940, 2 , D4 , $-   ,6/4/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,86,,D4," 135 HAWTHORNE STREET, #6J ",,11225,0,0,0,0,0,1939, 2 , D4 ," $515,000 ",1/24/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,86,,D4," 135 HAWTHORNE STREET, 5D ",,11225,0,0,0,0,0,1939, 2 , D4 ," $325,000 ",2/26/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5043,86,,D4," 135 HAWTHORNE STREET, 5K ",,11225,0,0,0,0,0,1939, 2 , D4 , $-   ,2/2/2019
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5046,18,,D4," 150 HAWTHORNE STREET, 4A ",,11225,0,0,0,0,0,1963, 2 , D4 ," $369,000 ",11/21/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5046,18,,D4," 150 HAWTHORNE STREET, 4C ",,11225,0,0,0,0,0,1963, 2 , D4 ," $724,999 ",8/1/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5046,18,,D4," 150 HAWTHORNE STREET, 4D ",,11225,0,0,0,0,0,1963, 2 , D4 ," $490,000 ",8/3/2018
3,FLATBUSH-LEFFERTS GARDEN,10 COOPS - ELEVATOR APARTMENTS,2,5048,34,,D4," 80 WINTHROP STREET, 5V ",,11225,0,0,0,0,0,1927, 2 , D4 ," $215,000 ",6/11/2018
